"","dataset","cali_window_size","proj_window_size","disease","days_since_data","reliability","sharpness","bias","bias_score","rmse","sum_rmse"
"102","6d0729eaa1fcf0b969478759c2022c4c",20,10,"ebola",32,5.09186595939951e-42,0.1,0.6319,0.518216666666667,350.42870772812,1109473.67267036
"103","6d0729eaa1fcf0b969478759c2022c4c",20,10,"ebola",33,7.73978913655616e-47,0.0888888888888889,0.4679,0.518216666666667,436.442802667199,1109473.67267036
"104","6d0729eaa1fcf0b969478759c2022c4c",20,10,"ebola",34,1.53135925847735e-60,0.0833333333333334,0.5932,0.518216666666667,545.630209940762,1109473.67267036
"105","6d0729eaa1fcf0b969478759c2022c4c",20,10,"ebola",35,6.17711579504418e-71,0.0740740740740741,0.5052,0.518216666666667,683.502968903574,1109473.67267036
"106","6d0729eaa1fcf0b969478759c2022c4c",20,10,"ebola",36,3.32511311391306e-87,0.0666666666666667,0.5172,0.518216666666667,854.653746671715,1109473.67267036
"107","6d0729eaa1fcf0b969478759c2022c4c",20,10,"ebola",37,7.11978719537411e-109,0.0625,0.5792,0.518216666666667,1073.5691736912,1109473.67267036
"108","6d0729eaa1fcf0b969478759c2022c4c",20,10,"ebola",38,3.19507146405454e-135,0.0555555555555556,0.6346,0.518216666666667,1349.56294191861,1109473.67267036
"109","6d0729eaa1fcf0b969478759c2022c4c",20,10,"ebola",39,1.57225549867906e-156,0.0512820512820513,0.4639,0.518216666666667,1692.42553165568,1109473.67267036
"110","6d0729eaa1fcf0b969478759c2022c4c",20,10,"ebola",40,6.26568368178081e-193,0.0465116279069767,0.482,0.518216666666667,2128.03574502403,1109473.67267036
"111","6d0729eaa1fcf0b969478759c2022c4c",20,10,"ebola",41,1.23040108640228e-247,0.0416666666666666,0.6633,0.518216666666667,2679.44975198267,1109473.67267036
"112","6d0729eaa1fcf0b969478759c2022c4c",20,10,"ebola",42,2.97082856455575e-303,0.0384615384615384,0.6739,0.518216666666667,3372.64057179238,1109473.67267036
"113","6d0729eaa1fcf0b969478759c2022c4c",20,10,"ebola",43,0,0.0344827586206896,0.4422,0.518216666666667,4244.92259516001,1109473.67267036
"114","6d0729eaa1fcf0b969478759c2022c4c",20,10,"ebola",44,0,0.032258064516129,0.5881,0.518216666666667,5354.41554841422,1109473.67267036
"115","6d0729eaa1fcf0b969478759c2022c4c",20,10,"ebola",45,0,0.0285714285714286,0.5431,0.518216666666667,6753.54251174152,1109473.67267036
"116","6d0729eaa1fcf0b969478759c2022c4c",20,10,"ebola",46,0,0.0263157894736842,0.5625,0.518216666666667,8533.46451851767,1109473.67267036
"117","6d0729eaa1fcf0b969478759c2022c4c",20,10,"ebola",47,0,0.0238095238095238,0.4409,0.518216666666667,10780.8113837874,1109473.67267036
"118","6d0729eaa1fcf0b969478759c2022c4c",20,10,"ebola",48,0,0.0212765957446809,0.5458,0.518216666666667,13618.8435337733,1109473.67267036
"119","6d0729eaa1fcf0b969478759c2022c4c",20,10,"ebola",49,0,0.00985221674876846,0.6151,0.518216666666667,17224.393879478,1109473.67267036
"120","6d0729eaa1fcf0b969478759c2022c4c",20,10,"ebola",50,0,0.0178571428571429,0.4969,0.518216666666667,21794.0759913491,1109473.67267036
"121","6d0729eaa1fcf0b969478759c2022c4c",20,10,"ebola",51,0,0.00813008130081305,0.6289,0.518216666666667,27591.2982469329,1109473.67267036
"122","6d0729eaa1fcf0b969478759c2022c4c",20,10,"ebola",52,0,0.0148148148148148,0.5633,0.518216666666667,34944.0236686733,1109473.67267036
"123","6d0729eaa1fcf0b969478759c2022c4c",20,10,"ebola",53,0,0.0133333333333333,0.5578,0.518216666666667,44284.5330902179,1109473.67267036
"124","6d0729eaa1fcf0b969478759c2022c4c",20,10,"ebola",54,0,0.00613496932515334,0.4854,0.518216666666667,56127.7149369863,1109473.67267036
"125","6d0729eaa1fcf0b969478759c2022c4c",20,10,"ebola",55,0,0.011049723756906,0.599,0.518216666666667,71186.7184937211,1109473.67267036
"126","6d0729eaa1fcf0b969478759c2022c4c",20,10,"ebola",56,0,0.00507614213197971,0.5249,0.518216666666667,90335.163905829,1109473.67267036
"127","6d0729eaa1fcf0b969478759c2022c4c",20,10,"ebola",57,0,0.00455580865603644,0.5305,0.518216666666667,114657.366557518,1109473.67267036
"128","6d0729eaa1fcf0b969478759c2022c4c",20,10,"ebola",58,0,0.00829875518672196,0.56,0.518216666666667,145568.230255848,1109473.67267036
"129","6d0729eaa1fcf0b969478759c2022c4c",20,10,"ebola",59,0,0.00380228136882133,0.5256,0.518216666666667,184888.642176192,1109473.67267036
